t,rsp1,ppg1,rsp2,ppg2
309.83,0.11437,0.52004,0.18671,0.4868
309.84,0.11144,0.51222,0.18377,0.47996
309.85,0.10948,0.50538,0.18084,0.4741
309.86,0.10655,0.50049,0.17889,0.46921
309.86,0.10459,0.49756,0.17693,0.4653
309.87,0.10362,0.49658,0.17498,0.46139
309.88,0.10166,0.49462,0.17302,0.4565
309.89,0.10068,0.49169,0.17204,0.45161
309.9,0.099707,0.48974,0.17009,0.44575
309.9,0.099707,0.48778,0.16911,0.43891
309.91,0.098729,0.48583,0.16813,0.43109
309.92,0.099707,0.48289,0.16716,0.42424
309.93,0.099707,0.47898,0.16716,0.4174
309.94,0.10166,0.47507,0.16618,0.40958
309.94,0.10264,0.47019,0.16716,0.40274
309.95,0.10459,0.4653,0.16813,0.39589
309.96,0.10655,0.46041,0.16911,0.38905
309.97,0.11046,0.4565,0.17107,0.38416
309.98,0.11339,0.45357,0.17302,0.37928
309.98,0.1173,0.45064,0.17498,0.37439
309.99,0.12121,0.4477,0.17889,0.36852
310,0.12512,0.44379,0.18182,0.36364
310.01,0.12903,0.43891,0.18573,0.35777
310.02,0.13294,0.43402,0.18866,0.35288
310.02,0.13685,0.43011,0.19257,0.34897
310.03,0.14174,0.42717,0.19746,0.34409
310.04,0.14565,0.42522,0.20137,0.34018
310.05,0.15054,0.42326,0.20528,0.33627
310.06,0.15543,0.42229,0.21017,0.33333
310.06,0.15934,0.42131,0.21408,0.32942
310.07,0.16325,0.42229,0.21799,0.32649
310.08,0.16618,0.42229,0.22287,0.32356
310.09,0.16911,0.42131,0.22581,0.32063
310.1,0.17204,0.42131,0.22972,0.31672
310.1,0.17498,0.42229,0.2346,0.31281
310.11,0.17693,0.42229,0.23851,0.3089
310.12,0.17889,0.42229,0.2434,0.30499
310.13,0.17889,0.42229,0.24829,0.30205
310.14,0.17986,0.42131,0.25318,0.3001
310.14,0.17889,0.42033,0.25806,0.29912
310.15,0.17791,0.42033,0.26197,0.29717
310.16,0.17595,0.42033,0.26588,0.29619
310.17,0.174,0.42131,0.26882,0.29521
310.18,0.17204,0.42131,0.27273,0.29521
310.18,0.17009,0.42131,0.27566,0.29326
310.19,0.16618,0.42229,0.27957,0.29032
310.2,0.16325,0.42131,0.2825,0.28837
310.21,0.15836,0.42033,0.28543,0.28543
310.22,0.15445,0.4174,0.28837,0.28348
310.22,0.15054,0.41544,0.2913,0.28152
310.23,0.14663,0.41447,0.29423,0.27859
310.24,0.14272,0.41544,0.29717,0.27664
310.25,0.13881,0.4174,0.29912,0.27468
310.26,0.1349,0.42229,0.30205,0.27273
310.26,0.13196,0.42815,0.30499,0.27175
310.27,0.12903,0.43695,0.30792,0.27077
310.28,0.12512,0.45161,0.31183,0.26979
310.29,0.12317,0.47214,0.31574,0.26784
310.3,0.12121,0.4956,0.31867,0.26686
310.3,0.12023,0.52102,0.32258,0.26588
310.31,0.11926,0.54545,0.32649,0.26686
310.32,0.12023,0.56696,0.33138,0.27077
310.33,0.12023,0.58553,0.33529,0.27957
310.34,0.12121,0.59824,0.3392,0.29228
310.34,0.12219,0.60802,0.34311,0.31085
310.35,0.12414,0.61584,0.348,0.33724
310.36,0.1261,0.62072,0.35191,0.36755
310.37,0.12903,0.62268,0.35679,0.39785
310.38,0.13196,0.62268,0.3607,0.42913
310.38,0.13392,0.62366,0.36559,0.4653
310.39,0.13685,0.62268,0.3695,0.5044
310.4,0.13978,0.62072,0.37341,0.54154
310.41,0.14272,0.61681,0.37634,0.57576
310.42,0.14565,0.61095,0.38025,0.60606
310.42,0.14761,0.60313,0.38416,0.6305
310.43,0.14858,0.59433,0.38807,0.64907
310.44,0.14956,0.58358,0.39198,0.6608
310.45,0.14956,0.57087,0.39589,0.66764
310.46,0.14956,0.55718,0.40078,0.67058
310.46,0.14858,0.54545,0.40469,0.6696
310.47,0.14663,0.53568,0.41056,0.66667
310.48,0.14467,0.52688,0.41544,0.6608
310.49,0.1437,0.51808,0.41935,0.65396
310.5,0.14076,0.51124,0.42424,0.64516
310.5,0.13881,0.5044,0.42815,0.63441
310.51,0.13685,0.49951,0.43206,0.6217
310.52,0.1349,0.4956,0.43597,0.60899
310.53,0.13294,0.49462,0.43988,0.59531
310.54,0.13099,0.49267,0.44379,0.58162
310.54,0.12903,0.49071,0.44868,0.56794
310.55,0.12805,0.48778,0.45161,0.55425
310.56,0.12708,0.48485,0.45455,0.54154
310.57,0.12708,0.48192,0.4565,0.53079
310.58,0.12805,0.47898,0.45943,0.52102
310.58,0.12903,0.47605,0.46139,0.51124
310.59,0.13196,0.47214,0.46334,0.50147
310.6,0.1349,0.46921,0.4653,0.49267
310.61,0.13978,0.4653,0.46725,0.48485
310.62,0.14565,0.46139,0.46921,0.47703
310.62,0.15347,0.4565,0.47019,0.46921
310.63,0.16129,0.45161,0.47116,0.46237
310.64,0.16911,0.44575,0.47312,0.45455
310.65,0.17693,0.43988,0.47312,0.4477
310.66,0.18475,0.435,0.4741,0.44086
310.66,0.19257,0.43011,0.4741,0.43597
310.67,0.20235,0.42522,0.47507,0.43109
310.68,0.21212,0.42229,0.47605,0.4262
310.69,0.22287,0.41838,0.47605,0.42033
310.7,0.2346,0.41544,0.47703,0.41447
310.7,0.24536,0.41251,0.47801,0.40762
310.71,0.25611,0.41153,0.47996,0.40078
310.72,0.26686,0.41153,0.48094,0.39394
310.73,0.27859,0.41251,0.48192,0.3871
310.74,0.28935,0.41349,0.48387,0.38025
310.74,0.30108,0.41447,0.48583,0.37341
310.75,0.31378,0.41447,0.48778,0.36657
310.76,0.32551,0.41544,0.49071,0.35973
310.77,0.33724,0.41642,0.49365,0.35386
310.78,0.34897,0.41838,0.49658,0.34897
310.78,0.35973,0.41935,0.49951,0.34506
310.79,0.37048,0.42033,0.50244,0.34018
310.8,0.37928,0.42131,0.50635,0.33627
310.81,0.3871,0.42229,0.50929,0.33236
310.82,0.39394,0.42229,0.51222,0.32942
310.82,0.40078,0.42229,0.51515,0.32649
310.83,0.40665,0.42229,0.51808,0.32356
310.84,0.41251,0.42229,0.52102,0.32063
310.85,0.41838,0.42229,0.52395,0.31769
310.86,0.42326,0.42229,0.52688,0.31574
310.86,0.42717,0.42131,0.53079,0.31378
310.87,0.43206,0.42033,0.53372,0.31281
310.88,0.435,0.4174,0.53666,0.31085
310.89,0.43891,0.41544,0.53959,0.3089
310.9,0.44282,0.41251,0.54154,0.30694
310.9,0.44673,0.41056,0.54448,0.30401
310.91,0.45161,0.40958,0.54643,0.30108
310.92,0.4565,0.41251,0.54936,0.29814
310.93,0.46237,0.41935,0.55132,0.29521
310.94,0.46921,0.42913,0.55327,0.2913
310.94,0.47605,0.44477,0.55621,0.28837
310.95,0.48387,0.46432,0.55816,0.28543
310.96,0.49169,0.48289,0.56012,0.28348
310.97,0.50049,0.50049,0.56207,0.28152
310.98,0.50831,0.51906,0.56403,0.28055
310.98,0.51711,0.53763,0.56598,0.27957
310.99,0.52786,0.55523,0.56794,0.27761
311,0.53763,0.57087,0.56891,0.27761
311.01,0.54936,0.58358,0.57087,0.27664
311.02,0.56109,0.59335,0.57185,0.27468
311.02,0.57087,0.6002,0.57283,0.27273
311.03,0.58162,0.60313,0.57283,0.27077
311.04,0.5914,0.60411,0.5738,0.26882
311.05,0.60117,0.60313,0.5738,0.26686
311.06,0.61193,0.60117,0.57478,0.26491
311.06,0.62268,0.59824,0.57576,0.26393
311.07,0.63441,0.59531,0.57674,0.26295
311.08,0.64516,0.58944,0.57869,0.26197
311.09,0.65689,0.5826,0.58065,0.261
311.1,0.66862,0.5738,0.5826,0.261
311.1,0.67937,0.56109,0.58358,0.261
311.11,0.6911,0.54839,0.58553,0.26491
311.12,0.70088,0.53372,0.58749,0.27273
311.13,0.71163,0.52102,0.58944,0.28641
311.14,0.72141,0.50929,0.59042,0.30694
311.14,0.73021,0.50049,0.59238,0.33333
311.15,0.74096,0.49169,0.59433,0.36559
311.16,0.75073,0.48583,0.59629,0.40176
311.17,0.76149,0.47996,0.59726,0.435
311.18,0.77322,0.47507,0.59922,0.46628
311.18,0.78299,0.47019,0.60117,0.50049
311.19,0.79277,0.46823,0.60215,0.54643
311.2,0.80254,0.46725,0.60313,0.59726
311.21,0.81134,0.46725,0.60411,0.63539
311.22,0.82209,0.46628,0.60508,0.66373
311.22,0.83284,0.46334,0.60606,0.68524
311.23,0.84457,0.45943,0.60704,0.69892
311.24,0.85728,0.45552,0.60802,0.70772
311.25,0.86999,0.45161,0.60899,0.70968
311.26,0.8827,0.4477,0.60997,0.70772
311.26,0.89638,0.44477,0.61095,0.70186
311.27,0.91007,0.44184,0.61095,0.69404
311.28,0.9218,0.43793,0.61193,0.68426
311.29,0.93451,0.43304,0.61193,0.67155
311.3,0.94624,0.42815,0.61193,0.65787
311.3,0.95797,0.42522,0.61193,0.64418
311.31,0.9697,0.42424,0.61193,0.62952
311.32,0.98143,0.42326,0.61095,0.61584
311.33,0.9912,0.42229,0.60997,0.60215
311.34,1,0.42131,0.60899,0.58749
311.34,1,0.42229,0.60704,0.57283
311.35,1,0.42131,0.60606,0.55816
311.36,1,0.42033,0.60508,0.54545
311.37,1,0.41935,0.60313,0.5347
311.38,1,0.4174,0.60215,0.52493
311.38,1,0.41544,0.6002,0.51417
311.39,1,0.41447,0.59824,0.5044
311.4,1,0.41544,0.59531,0.4956
311.41,1,0.41642,0.59238,0.48778
311.42,1,0.4174,0.58944,0.47996
311.42,1,0.41838,0.58651,0.47214
311.43,1,0.41935,0.58358,0.4653
311.44,1,0.42033,0.58065,0.45846
311.45,1,0.42033,0.57771,0.45259
311.46,1,0.42131,0.57478,0.44673
311.46,1,0.42229,0.57087,0.44086
311.47,1,0.42229,0.56794,0.43597
311.48,1,0.42229,0.565,0.42913
311.49,1,0.42229,0.56207,0.42229
311.5,1,0.42229,0.55914,0.41544
311.5,1,0.42131,0.55621,0.4086
311.51,1,0.42033,0.55327,0.40176
311.52,1,0.41838,0.55132,0.39492
311.53,1,0.4174,0.54839,0.38807
311.54,1,0.41447,0.54643,0.38025
311.54,1,0.41251,0.54545,0.37243
311.55,1,0.41056,0.5435,0.36657
311.56,1,0.40958,0.54154,0.3607
311.57,1,0.41153,0.54057,0.35582
311.58,1,0.41349,0.53959,0.35191
311.58,1,0.41642,0.53959,0.348
311.59,1,0.42229,0.53861,0.34409
311.6,1,0.43109,0.53861,0.34018
311.61,1,0.44282,0.53861,0.33627
311.62,1,0.45846,0.53861,0.33236
311.62,1,0.47898,0.53861,0.32747
311.63,1,0.49951,0.53763,0.32454
311.64,1,0.51906,0.53763,0.3216
311.65,1,0.53763,0.53763,0.31965
311.66,1,0.55132,0.53666,0.31769
311.66,1,0.56403,0.53666,0.31672
311.67,1,0.57576,0.5347,0.31476
311.68,1,0.58749,0.53372,0.31281
311.69,1,0.59629,0.53275,0.3089
311.7,1,0.59531,0.53079,0.30596
311.7,1,0.58749,0.52884,0.30205
311.71,1,0.5826,0.5259,0.29814
311.72,1,0.57771,0.52297,0.29423
311.73,1,0.57185,0.52004,0.29032
311.74,1,0.56403,0.51613,0.28739
311.74,1,0.55621,0.51222,0.28543
311.75,1,0.54741,0.50831,0.28348
311.76,1,0.53666,0.5044,0.2825
311.77,1,0.5259,0.50049,0.2825
311.78,1,0.5132,0.4956,0.2825
311.78,1,0.50147,0.49071,0.28152
311.79,1,0.48876,0.48583,0.28055
311.8,1,0.47801,0.48094,0.27957
311.81,1,0.46921,0.47507,0.27761
311.82,1,0.46237,0.46921,0.27566
311.82,1,0.4565,0.46432,0.27468
311.83,1,0.45259,0.45846,0.2737
311.84,1,0.45064,0.45357,0.27273
311.85,1,0.44966,0.44868,0.27175
311.86,1,0.44966,0.44379,0.27175
311.86,1,0.44868,0.43891,0.27175
311.87,1,0.44575,0.43402,0.27273
311.88,1,0.44282,0.42913,0.2737
311.89,1,0.43891,0.42424,0.27664
311.9,1,0.43597,0.41935,0.28152
311.9,1,0.43206,0.41447,0.29228
311.91,1,0.42913,0.40958,0.30987
311.92,0.99902,0.4262,0.40469,0.33333
311.93,0.99804,0.42326,0.3998,0.36461
311.94,0.98534,0.41935,0.39589,0.40274
311.94,0.97165,0.41447,0.39198,0.44575
311.95,0.95601,0.41056,0.3871,0.49267
311.96,0.94037,0.40762,0.38319,0.54057
311.97,0.92278,0.40469,0.37928,0.58065
311.98,0.90518,0.40371,0.37439,0.61486
311.98,0.88856,0.40274,0.37048,0.64907
311.99,0.87097,0.40176,0.36559,0.67937
312,0.85435,0.3998,0.36168,0.70381
312.01,0.83773,0.39883,0.35777,0.72141
312.02,0.82111,0.39687,0.35484,0.73314
312.02,0.80352,0.39394,0.34995,0.73998
312.03,0.78495,0.39198,0.34604,0.74194
312.04,0.76735,0.39003,0.34213,0.73998
312.05,0.74878,0.38905,0.33822,0.73509
312.06,0.73021,0.39003,0.33333,0.7263
312.06,0.71065,0.39003,0.32942,0.71652
312.07,0.69208,0.39101,0.32454,0.70577
312.08,0.67546,0.39198,0.31965,0.69306
312.09,0.65787,0.39101,0.31672,0.67937
312.1,0.64223,0.39003,0.31281,0.66373
312.1,0.62659,0.38807,0.30987,0.64712
312.11,0.60997,0.38612,0.30694,0.6305
312.12,0.59335,0.38416,0.30401,0.61584
312.13,0.57576,0.38221,0.3001,0.60117
312.14,0.55816,0.38123,0.29717,0.58651
312.14,0.54154,0.38221,0.29326,0.5738
312.15,0.52493,0.38319,0.28935,0.56109
312.16,0.50929,0.38319,0.28641,0.55132
312.17,0.49365,0.38416,0.2825,0.54252
312.18,0.47605,0.38416,0.27957,0.53275
312.18,0.45846,0.38416,0.27468,0.52493
312.19,0.44086,0.38221,0.26979,0.51711
312.2,0.42229,0.38123,0.26393,0.51124
312.21,0.40371,0.38221,0.25806,0.5044
312.22,0.38612,0.38416,0.25318,0.49756
312.22,0.36852,0.3871,0.24731,0.48974
312.23,0.35093,0.39003,0.24242,0.48192
312.24,0.33627,0.39589,0.23754,0.47214
312.25,0.32063,0.40469,0.23265,0.46237
312.26,0.3089,0.41544,0.22874,0.45259
312.26,0.29619,0.42815,0.22483,0.44477
312.27,0.28739,0.44575,0.22092,0.43793
312.28,0.27761,0.46628,0.21603,0.43109
312.29,0.27077,0.48778,0.21212,0.42326
312.3,0.26393,0.50831,0.20723,0.41544
312.3,0.25806,0.52884,0.20332,0.4086
312.31,0.25318,0.54741,0.19941,0.40176
312.32,0.24927,0.56109,0.19648,0.39394
312.33,0.24536,0.57087,0.19453,0.38612
312.34,0.2434,0.57771,0.19159,0.3783
312.34,0.24145,0.58065,0.18964,0.37048
312.35,0.24145,0.58065,0.18768,0.36461
312.36,0.24145,0.57869,0.18573,0.35973
312.37,0.24242,0.57674,0.18475,0.35679
312.38,0.2434,0.5738,0.1828,0.35288
312.38,0.24536,0.57087,0.18084,0.34995
312.39,0.24731,0.56891,0.17986,0.34604
312.4,0.24927,0.56403,0.17889,0.34311
312.41,0.25122,0.55816,0.17791,0.33822
312.42,0.25318,0.55034,0.17791,0.33431
312.42,0.25513,0.53959,0.17791,0.32942
312.43,0.25611,0.52688,0.17889,0.32454
312.44,0.25806,0.51515,0.17986,0.32063
312.45,0.25904,0.5044,0.18084,0.31672
312.46,0.26002,0.49756,0.18084,0.31378
312.46,0.26197,0.49169,0.18182,0.31183
312.47,0.26295,0.4868,0.1828,0.31085
312.48,0.26491,0.48485,0.18377,0.30987
312.49,0.26686,0.48387,0.18377,0.30792
312.5,0.26979,0.48387,0.18475,0.30499
312.5,0.27175,0.48289,0.18573,0.30205
312.51,0.27468,0.48094,0.18671,0.29912
312.52,0.27761,0.47898,0.18768,0.29521
312.53,0.28152,0.47801,0.18866,0.2913
312.54,0.28446,0.47605,0.18964,0.28739
312.54,0.28837,0.4741,0.19159,0.28348
312.55,0.29228,0.47214,0.19355,0.28055
312.56,0.29521,0.47019,0.19453,0.27957
312.57,0.29912,0.46725,0.19648,0.27859
312.58,0.30205,0.46432,0.19844,0.27859
312.58,0.30499,0.46139,0.19941,0.27859
312.59,0.3089,0.45748,0.20137,0.27761
312.6,0.31183,0.45357,0.20332,0.27664
312.61,0.31574,0.44868,0.20528,0.27468
312.62,0.31965,0.44477,0.20821,0.27273
312.62,0.32258,0.44086,0.21114,0.27077
312.63,0.32649,0.43695,0.21408,0.26882
312.64,0.32942,0.43304,0.21701,0.26784
312.65,0.33236,0.42913,0.21994,0.26686
312.66,0.33431,0.4262,0.22287,0.26588
312.66,0.33529,0.42229,0.22678,0.26686
312.67,0.33627,0.41935,0.22972,0.26882
312.68,0.33724,0.41447,0.23363,0.2737
312.69,0.33627,0.40958,0.23754,0.28348
312.7,0.33529,0.40665,0.24145,0.3001
312.7,0.33431,0.40469,0.24633,0.32356
312.71,0.33236,0.40469,0.25122,0.35582
312.72,0.3304,0.40469,0.25611,0.39394
312.73,0.32845,0.40469,0.26002,0.43793
312.74,0.32649,0.40469,0.26491,0.48485
312.74,0.32454,0.40371,0.26882,0.53275
312.75,0.32063,0.40371,0.27273,0.57869
312.76,0.31672,0.40371,0.27761,0.61388
312.77,0.31085,0.40371,0.2825,0.64321
312.78,0.30596,0.40274,0.28739,0.67058
312.78,0.3001,0.40176,0.29326,0.69404
312.79,0.29423,0.40078,0.29717,0.71163
312.8,0.28739,0.40078,0.30205,0.72336
312.81,0.28152,0.40176,0.30596,0.73021
312.82,0.27273,0.40274,0.31085,0.73314
312.82,0.26393,0.40274,0.31476,0.73118
312.83,0.25415,0.40274,0.31867,0.7263
312.84,0.2434,0.40371,0.32356,0.71848
312.85,0.23265,0.40371,0.32747,0.7087
312.86,0.2219,0.40274,0.33236,0.69697
312.86,0.21114,0.40176,0.33627,0.68524
312.87,0.19941,0.40176,0.34018,0.67253
312.88,0.18964,0.40274,0.34506,0.65982
312.89,0.17986,0.40371,0.348,0.64614
312.9,0.17107,0.40762,0.35191,0.6305
312.9,0.16227,0.41544,0.35386,0.61584
312.91,0.15445,0.42717,0.35679,0.59922
312.92,0.14663,0.44379,0.35973,0.58358
312.93,0.13978,0.46432,0.36168,0.56794
312.94,0.13294,0.4868,0.36364,0.55327
312.94,0.12708,0.51026,0.36657,0.53959
312.95,0.12219,0.52981,0.36852,0.52786
312.96,0.1173,0.54643,0.3695,0.51808
312.97,0.11339,0.56207,0.37146,0.51026
312.98,0.11046,0.57478,0.37243,0.50147
312.98,0.10753,0.58553,0.37341,0.49365
312.99,0.10557,0.59335,0.37439,0.4868
313,0.10362,0.59922,0.37439,0.47898
313.01,0.10166,0.60411,0.37537,0.47116
313.02,0.10068,0.60704,0.37634,0.46432
313.02,0.10068,0.60704,0.37732,0.4565
313.03,0.099707,0.60508,0.3783,0.44868
313.04,0.099707,0.60215,0.37928,0.44086
313.05,0.099707,0.59726,0.38025,0.43206
313.06,0.099707,0.59238,0.38123,0.42326
313.06,0.099707,0.58553,0.38221,0.41544
313.07,0.099707,0.57869,0.38319,0.40762
313.08,0.099707,0.56989,0.38416,0.3998
313.09,0.099707,0.55914,0.38612,0.39198
313.1,0.099707,0.54741,0.38807,0.38514
313.1,0.099707,0.53666,0.39003,0.3783
313.11,0.099707,0.5259,0.39198,0.37146
313.12,0.099707,0.51515,0.39296,0.36559
313.13,0.099707,0.50538,0.39492,0.35973
313.14,0.099707,0.49658,0.39589,0.35484
313.14,0.099707,0.48974,0.39785,0.34897
313.15,0.099707,0.48387,0.3998,0.34213
313.16,0.099707,0.48094,0.40274,0.33627
313.17,0.099707,0.47898,0.40567,0.33138
313.18,0.10068,0.47703,0.4086,0.32649
313.18,0.10166,0.4741,0.41251,0.32258
313.19,0.10264,0.47312,0.41642,0.31867
313.2,0.10362,0.47116,0.42131,0.31672
313.21,0.10557,0.46725,0.42424,0.31476
313.22,0.10655,0.46432,0.42815,0.31183
313.22,0.1085,0.46041,0.43011,0.30792
313.23,0.11144,0.45552,0.43304,0.30499
313.24,0.11339,0.45064,0.43597,0.30108
313.25,0.1173,0.4477,0.43891,0.29717
313.26,0.12121,0.44477,0.44184,0.29423
313.26,0.12414,0.44184,0.44477,0.29228
313.27,0.12805,0.43988,0.4477,0.29032
313.28,0.13196,0.43793,0.45064,0.28837
313.29,0.13587,0.435,0.45357,0.28543
313.3,0.13978,0.43206,0.4565,0.2825
313.3,0.14467,0.42815,0.45943,0.28055
313.31,0.14956,0.42326,0.46237,0.27859
313.32,0.15445,0.4174,0.4653,0.27761
313.33,0.15934,0.41251,0.46921,0.27566
313.34,0.16422,0.4086,0.47116,0.2737
313.34,0.16911,0.40665,0.4741,0.27175
313.35,0.174,0.40567,0.47605,0.26882
313.36,0.17791,0.40469,0.47801,0.26784
313.37,0.18182,0.40469,0.47996,0.26686
313.38,0.18573,0.40469,0.48192,0.26491
313.38,0.18866,0.40469,0.48387,0.26295
313.39,0.19159,0.40469,0.48583,0.26197
313.4,0.1955,0.40469,0.4868,0.26002
313.41,0.19844,0.40469,0.48876,0.25806
313.42,0.20137,0.40469,0.49071,0.25611
313.42,0.20235,0.40371,0.49267,0.25415
313.43,0.20332,0.40274,0.49462,0.2522
313.44,0.20332,0.40176,0.49658,0.25024
313.45,0.2043,0.40078,0.49853,0.25024
313.46,0.20235,0.3998,0.50049,0.25122
313.46,0.20137,0.3998,0.50342,0.25415
313.47,0.19844,0.39883,0.50538,0.26197
313.48,0.1955,0.39687,0.50831,0.27468
313.49,0.19062,0.39687,0.51124,0.29521
313.5,0.18573,0.39687,0.51417,0.32356
313.5,0.17889,0.39785,0.51808,0.35875
313.51,0.17302,0.39785,0.52102,0.40176
313.52,0.16618,0.39785,0.52493,0.44868
313.53,0.15934,0.39883,0.52786,0.49658
313.54,0.15347,0.3998,0.53079,0.5435
313.54,0.14761,0.40078,0.53372,0.58651
313.55,0.14272,0.40274,0.53666,0.62366
313.56,0.13685,0.40469,0.53959,0.652
313.57,0.13294,0.41056,0.54252,0.67155
313.58,0.12805,0.41935,0.54643,0.68817
313.58,0.12512,0.43402,0.54936,0.6999
313.59,0.12219,0.45161,0.5523,0.70772
313.6,0.12121,0.47312,0.55523,0.70968
313.61,0.11926,0.4956,0.55816,0.70772
313.62,0.12023,0.51808,0.56109,0.70283
313.62,0.12219,0.53861,0.56403,0.69501
313.63,0.1261,0.55523,0.56696,0.68524
313.64,0.13001,0.56794,0.57087,0.67449
313.65,0.13587,0.57771,0.5738,0.66178
313.66,0.14174,0.58358,0.57576,0.64907
313.66,0.14956,0.58651,0.57869,0.63539
313.67,0.1564,0.58847,0.57967,0.62268
313.68,0.1652,0.58847,0.58162,0.60802
313.69,0.17302,0.58553,0.5826,0.59335
313.7,0.18182,0.5826,0.58358,0.57771
313.7,0.19062,0.57869,0.58456,0.56305
313.71,0.19941,0.57185,0.58553,0.54936
313.72,0.20919,0.565,0.58553,0.5347
313.73,0.21896,0.55718,0.58651,0.52199
313.74,0.22874,0.54839,0.58651,0.51026
313.74,0.23754,0.53861,0.58651,0.50049
313.75,0.24633,0.52884,0.58651,0.49169
313.76,0.25415,0.51906,0.58651,0.48485
313.77,0.26197,0.50929,0.58651,0.47898
313.78,0.26979,0.50147,0.58553,0.47312
313.78,0.27859,0.49365,0.58553,0.46725
313.79,0.28739,0.48778,0.58553,0.46041
313.8,0.29521,0.48192,0.58456,0.45455
313.81,0.30401,0.47703,0.58456,0.4477
313.82,0.31183,0.47214,0.58456,0.44184
313.82,0.31965,0.46823,0.58456,0.435
313.83,0.32747,0.46725,0.58553,0.42717
313.84,0.33529,0.46432,0.58553,0.42033
313.85,0.34213,0.46237,0.58651,0.41251
313.86,0.34897,0.46139,0.58651,0.40567
313.86,0.35582,0.45943,0.58651,0.3998
313.87,0.36266,0.45748,0.58651,0.39198
313.88,0.37048,0.45552,0.58651,0.38416
313.89,0.3783,0.45161,0.58749,0.37634
313.9,0.38612,0.4477,0.58749,0.3695
313.9,0.39296,0.44282,0.58847,0.36364
313.91,0.40078,0.43793,0.58944,0.35777
313.92,0.4086,0.43304,0.59042,0.35288
313.93,0.41642,0.42717,0.5914,0.348
313.94,0.42522,0.42229,0.59238,0.34409
313.94,0.43304,0.41838,0.59335,0.3392
313.95,0.44282,0.41642,0.59433,0.33333
313.96,0.45161,0.41447,0.59433,0.32942
313.97,0.46237,0.41251,0.59531,0.32551
313.98,0.47312,0.41056,0.59629,0.3216
313.98,0.48387,0.40762,0.59726,0.31769
313.99,0.4956,0.40567,0.59922,0.31378
314,0.50635,0.40469,0.60117,0.30987
314.01,0.51711,0.40469,0.60215,0.30596
314.02,0.52786,0.40469,0.60313,0.30303
314.02,0.53861,0.40469,0.60411,0.30108
314.03,0.54936,0.40469,0.60508,0.29912
314.04,0.56109,0.40665,0.60606,0.29717
314.05,0.57283,0.40762,0.60802,0.29423
314.06,0.58456,0.40762,0.60899,0.29326
314.06,0.59531,0.4086,0.60997,0.2913
314.07,0.60606,0.4086,0.61095,0.28837
314.08,0.61584,0.40958,0.61193,0.28543
314.09,0.62561,0.40958,0.61193,0.2825
314.1,0.63539,0.4086,0.61193,0.28055
314.1,0.64516,0.4086,0.61193,0.27859
314.11,0.65396,0.40762,0.6129,0.27664
314.12,0.66373,0.40762,0.6129,0.27468
314.13,0.67155,0.40762,0.6129,0.27175
314.14,0.67937,0.40762,0.61193,0.26882
314.14,0.68622,0.40762,0.61193,0.26686
314.15,0.69404,0.40762,0.61193,0.26393
314.16,0.69892,0.40665,0.61095,0.26197
314.17,0.70381,0.40567,0.61095,0.261
314.18,0.70772,0.40567,0.60997,0.25904
314.18,0.71261,0.40567,0.60997,0.25709
314.19,0.71652,0.40469,0.60899,0.25513
314.2,0.72141,0.40469,0.60899,0.25318
314.21,0.7263,0.40469,0.60802,0.25122
314.22,0.73118,0.40665,0.60802,0.24927
314.22,0.73607,0.4086,0.60704,0.24829
314.23,0.73998,0.41349,0.60606,0.24829
314.24,0.74487,0.42229,0.60606,0.24829
314.25,0.74976,0.43206,0.60508,0.2522
314.26,0.7566,0.44477,0.60411,0.26002
314.26,0.76344,0.46139,0.60313,0.27175
314.27,0.77126,0.47996,0.60313,0.29032
314.28,0.78006,0.49853,0.60215,0.31574
314.29,0.78983,0.51711,0.60117,0.34995
314.3,0.79961,0.5347,0.60117,0.38905
314.3,0.81134,0.54839,0.60117,0.43304
314.31,0.82209,0.55914,0.60117,0.47898
314.32,0.83284,0.56794,0.60215,0.52493
314.33,0.84262,0.57283,0.60215,0.56794
314.34,0.85239,0.57674,0.60215,0.60508
314.34,0.86217,0.57771,0.60215,0.63734
314.35,0.87195,0.57869,0.60215,0.66373
314.36,0.8827,0.57674,0.60117,0.68035
314.37,0.89345,0.57478,0.60117,0.6911
314.38,0.9042,0.57185,0.60117,0.69892
314.38,0.913,0.56598,0.6002,0.70283
314.39,0.92278,0.55816,0.6002,0.70283
314.4,0.9306,0.54839,0.59922,0.6999
